year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2019,779000,7032,2,1,0,1199.0,88.76
2016,645000,11000,2,1,0,1598.0,103.5
2017,475000,40000,2,2,0,998.0,67.04
2015,400000,20000,2,1,0,998.0,67.0
2011,300000,60000,1,2,0,1248.0,75.0
2009,235000,70000,2,2,1,1061.0,64.0
2015,350000,40000,2,2,1,998.0,67.04
2017,625000,34000,1,2,1,1248.0,74.02
2014,525000,120000,1,2,0,2179.0,140.0
2018,550000,10000,2,2,0,1199.0,84.0
2015,550000,80000,1,2,1,2523.0,62.1
2006,200000,100000,2,2,1,1497.0,78.0
2011,350000,120000,1,2,0,2489.0,95.0
2006,220000,100000,2,2,1,1497.0,78.0
2016,412000,25000,2,2,0,1197.0,82.0
2009,126000,52000,2,2,1,1061.0,67.0
2013,430000,63000,1,2,0,1248.0,74.0
2009,130000,90000,2,2,1,998.0,66.1
2017,350000,60000,2,2,0,1199.0,84.0
2011,220000,35000,2,2,0,796.0,46.3
2011,380000,80000,1,2,0,2523.0,63.0
2010,200000,110000,1,2,1,1399.0,68.0
2015,610000,90000,1,2,0,1498.0,98.59
2017,620000,61000,1,2,0,1248.0,74.0
2013,150000,66000,2,2,0,796.0,37.0
2018,450000,80000,2,2,0,1198.0,67.0
2018,500000,60000,2,2,0,1198.0,82.0
2011,246000,139000,2,2,0,998.0,67.1
2017,400000,60000,3,2,0,1196.0,61.7
2008,65000,10000,2,2,1,796.0,37.0
2016,725000,30000,1,2,0,1498.0,98.96
2014,736000,125000,1,1,0,1582.0,126.32
2018,700000,45000,1,2,0,1248.0,74.02
2011,150000,30000,2,2,0,995.0,62.0
2010,180000,80500,2,2,1,796.0,46.3
2013,550000,60000,1,2,0,2523.0,62.1
2006,80000,110000,1,2,1,1527.0,58.0
2006,180000,120000,2,2,1,1497.0,78.0
2017,605000,127000,1,2,0,1248.0,74.02
2017,800000,70000,1,2,0,1248.0,88.5
2011,350000,116500,1,2,0,1396.0,90.0
2012,300000,120000,2,2,0,1197.0,82.85
2008,160000,100000,2,2,2,1599.0,103.2
2011,225000,90000,1,2,1,1399.0,68.0
2018,560000,18000,1,2,0,1498.0,108.62
2017,650000,70000,1,2,0,1248.0,88.5
2018,1150000,29000,1,2,0,2179.0,152.87
2016,480000,65755,2,2,0,1197.0,83.1
2019,960000,2600,1,2,0,1498.0,98.96
2017,1050000,46000,1,1,0,2179.0,140.0
2017,310000,15000,2,2,1,814.0,55.2
2014,500000,60000,1,2,0,1248.0,74.0
2017,350000,15500,2,1,0,998.0,67.1
2015,365000,120000,1,2,0,1498.0,98.6
2008,165000,120000,1,2,2,1998.0,68.0
2007,100000,120000,1,2,2,2956.0,63.0
2007,240000,80000,1,2,1,2523.0,63.0
2019,925000,40000,1,2,0,1497.0,121.0
2018,590000,15000,2,2,0,1196.0,86.8
2013,525000,110000,1,2,1,2179.0,138.1
2014,720000,80000,1,2,1,2494.0,100.6
2017,850000,50000,1,1,0,1461.0,108.45
2010,490000,110000,1,1,0,2179.0,120.0
2013,325000,100000,1,2,0,1498.0,98.6
2012,450000,135000,1,2,0,2523.0,62.1
2014,300000,50700,1,2,0,1405.0,69.01
2013,365000,70000,1,2,1,1199.0,73.9
2018,700000,35000,1,2,0,1186.0,73.97
2017,880000,50000,1,2,0,1461.0,108.45
2014,700000,121000,1,2,2,2494.0,100.6
2009,380000,120000,1,2,1,2179.0,120.0
2006,150000,90000,2,2,2,1794.0,125.0
2014,235000,70000,3,2,1,998.0,67.1
2018,320000,20000,2,2,0,999.0,67.0
2015,550000,60000,1,2,0,1461.0,83.8
2017,645000,60000,1,2,0,1493.0,100.0
2015,300000,110000,2,2,0,998.0,67.04
2016,580000,152000,1,2,0,1396.0,88.73
2013,451000,70000,1,2,0,2523.0,62.1
2018,850000,50000,2,2,0,1198.0,108.5
2011,300000,125000,1,2,0,1248.0,73.9
2016,350000,60000,2,2,0,1196.0,86.8
2014,300000,90000,3,2,0,1196.0,63.0
2017,390000,30000,3,2,0,1196.0,63.0
2017,550000,20000,2,2,0,1198.0,73.75
2012,300000,110000,1,2,2,1248.0,74.0
2012,300000,150000,1,2,1,1598.0,103.6
2012,350000,110000,1,2,0,1396.0,90.0
2015,880000,120000,1,2,1,1582.0,126.2
2010,160000,120000,3,2,1,1495.0,93.7
2012,250000,80000,1,2,2,2956.0,83.8
2016,660000,110000,1,2,0,1396.0,88.73
2015,450000,40000,2,2,0,1193.0,88.7
2012,400000,110000,1,2,1,1598.0,103.6
2010,140000,60000,2,2,0,1199.0,79.4
2012,195000,35000,2,2,1,998.0,67.1
2015,500000,45000,2,2,0,1197.0,81.86
2012,60000,45000,2,2,0,624.0,38.0
2016,400000,25000,2,2,0,1193.0,88.7
2014,400000,10000,2,2,0,1197.0,81.83
2018,380000,19000,2,2,0,998.0,67.04
2019,579000,10000,2,2,0,1197.0,83.1
2019,400000,25000,2,2,0,1198.0,82.0
2012,270000,30000,2,2,0,1197.0,78.9
2014,500000,90000,1,2,0,2523.0,62.1
2017,475000,20000,2,2,0,1199.0,84.0
2018,850000,48000,1,2,0,1461.0,83.14
2008,195000,110000,2,2,1,1197.0,78.9
2014,459999,38000,1,2,0,2179.0,138.03
2017,850000,43000,1,2,0,1248.0,88.5
2018,500000,25000,2,2,0,1086.0,68.0
2016,385000,26000,2,2,1,998.0,67.04
2006,135000,120000,1,2,1,1493.0,110.0
2008,120000,70000,2,2,2,796.0,46.3
2006,200000,60000,2,2,2,2354.0,144.0
2007,200000,120000,1,2,1,2956.0,138.1
2016,700000,20000,2,2,0,1373.0,91.1
2013,290000,25000,1,2,0,1396.0,70.0
2017,725000,60000,1,2,0,1248.0,74.02
2008,200000,80000,1,2,0,1948.0,68.0
2014,155000,80000,2,2,0,796.0,34.2
2019,690000,1303,2,2,0,1198.0,86.7
2016,550000,56494,2,2,0,1199.0,88.7
2013,750000,79328,1,2,1,2494.0,100.6
2019,779000,7032,2,1,0,1199.0,88.76
2011,280000,20000,2,2,1,1197.0,85.8
2019,450000,25000,2,2,0,1199.0,84.0
2006,135000,70000,2,2,1,1298.0,85.0
2014,650000,40000,1,2,0,2179.0,140.0
2020,650000,7300,2,2,0,1197.0,81.8
2018,750000,25000,1,2,0,1248.0,88.5
2010,150000,100000,2,2,0,796.0,46.3
2017,500000,35000,1,2,0,1198.0,77.0
2012,311000,100000,1,2,0,1458.625015808777,91.51791898382203
2013,425000,80000,1,2,1,1582.0,126.32
2010,260000,60000,2,2,0,1197.0,78.9
2014,400000,110000,1,2,1,1498.0,88.8
2017,575000,70000,1,2,1,1396.0,88.73
2008,175000,40000,2,2,0,1086.0,62.0
2010,250000,90000,3,2,1,1586.0,103.3
2012,400000,95000,1,2,0,1598.0,103.6
2015,484999,30000,1,2,0,1248.0,74.0
2015,484999,30000,1,2,0,1248.0,74.0
2013,350000,70000,1,2,1,1498.0,88.5
2012,250000,100000,1,2,2,1248.0,73.9
2017,655000,70000,1,2,0,1248.0,74.02
2016,500000,30000,1,2,0,1498.0,98.6
2016,300000,15000,2,2,0,1199.0,76.8
2018,650000,21000,1,2,0,1498.0,99.0
2014,300000,35000,2,2,0,1197.0,81.8
2016,475000,25000,2,2,0,1199.0,88.7
2017,450000,30000,2,2,0,1199.0,84.0
2019,754000,10000,1,2,0,1248.0,74.02
2013,300000,40000,2,2,0,1197.0,78.9
2014,250000,25000,2,2,0,814.0,55.2
2018,725000,15000,1,2,0,1248.0,74.02
2008,95000,70000,2,2,0,796.0,46.3
2018,475000,7800,2,2,0,1086.0,68.0
2014,575000,55000,1,2,0,2179.0,138.1
2016,350000,30000,2,2,0,1199.0,84.0
2013,330000,125000,1,2,1,2523.0,62.1
2016,482000,50000,2,2,0,1197.0,81.8
2017,625000,40000,1,2,2,1498.0,98.59
2017,380000,30000,2,2,0,1199.0,84.0
2016,310000,30000,2,2,0,1199.0,76.8
2009,280000,35000,2,2,0,1298.0,85.8
2018,900000,30000,2,1,0,1498.0,104.5
2010,250000,60000,2,2,0,1061.0,67.0
2017,750000,39000,2,2,0,1591.0,121.3
2019,420000,15000,2,2,0,999.0,67.0
2019,670000,5000,2,2,0,1199.0,88.76
2016,420000,9750,2,2,1,1086.0,68.05
2018,900000,35000,2,2,0,1199.0,88.7
2007,185000,120000,1,2,2,1493.0,110.0
2008,185000,110000,2,2,2,1086.0,68.05
2006,215000,102000,2,2,2,1298.0,88.2
2015,210000,50000,2,2,1,796.0,47.3
2015,800000,50000,2,2,0,1497.0,117.3
2014,570000,70000,1,2,1,1248.0,74.0
2012,350000,120000,1,2,1,1248.0,88.8
2011,350000,93000,1,2,1,1396.0,90.0
2018,750000,50000,1,2,0,1493.0,70.0
2011,160000,100000,2,2,1,1196.0,73.0
2010,150000,70000,1,2,2,1405.0,70.0
2008,250000,90000,1,2,2,1458.625015808777,91.51791898382203
2019,562000,5000,2,2,0,1197.0,81.86
2012,290000,27000,2,2,0,1197.0,78.9
2014,600000,122000,1,2,1,2179.0,140.0
2015,401000,74000,1,2,1,1120.0,71.0
2019,750000,6500,2,1,0,1197.0,81.8
2007,240000,80000,1,2,1,2523.0,63.0
2012,229999,50000,2,2,0,998.0,67.1
2013,500000,50000,1,2,0,2523.0,62.1
2010,350000,80000,2,2,0,1298.0,80.0
2018,217000,25000,2,2,0,799.0,53.64
2018,670000,35000,1,2,0,1461.0,84.8
2011,225000,30000,2,2,0,998.0,67.1
2020,737000,10000,2,1,0,1462.0,103.26
2014,300000,80000,2,2,0,998.0,67.04
2008,85000,120000,1,2,0,1405.0,70.0
2010,195000,120000,1,2,1,1493.0,110.0
2017,675000,127991,1,2,0,1498.0,98.6
2010,290000,65000,2,2,0,1193.0,64.1
2018,889000,20000,1,2,0,1248.0,88.5
2016,400000,60000,2,2,0,1198.0,73.75
2018,390000,13120,2,2,0,799.0,53.3
2014,600000,125000,1,2,0,1582.0,126.32
2018,800000,25000,2,1,0,1197.0,81.86
2013,600000,120000,1,2,2,1248.0,88.8
2015,795000,35000,2,2,0,1591.0,121.3
2016,735000,25000,1,2,0,1396.0,88.73
2018,400000,25000,2,1,0,999.0,67.0
2014,395000,140000,1,2,0,2489.0,95.0
2015,600000,125000,1,2,0,1461.0,83.8
2016,720000,80000,1,2,0,1396.0,88.73
2011,450000,110000,2,2,2,1497.0,116.4
2010,220000,80000,1,2,1,1493.0,110.0
2014,545000,100000,1,2,1,1582.0,126.32
2011,370000,100000,1,2,1,1598.0,103.6
2010,450000,78000,1,2,0,2523.0,63.0
2018,750000,15000,2,1,0,1197.0,81.86
2019,711000,5000,2,2,0,1197.0,83.1
2016,285000,75000,2,2,0,998.0,67.05
2020,749000,5500,2,2,0,1197.0,81.8
2016,550000,80000,1,2,1,1461.0,108.45
2010,300000,120000,1,2,1,1248.0,73.9
2017,625000,70000,1,2,0,1248.0,74.0
2017,650000,80000,2,2,1,1197.0,81.86
2014,575000,120000,1,2,2,1582.0,126.32
2016,631000,75000,1,2,1,1248.0,74.0
2010,220000,80000,1,2,1,1493.0,110.0
2017,600000,40000,2,2,1,1199.0,84.0
2012,390000,120000,1,2,0,1498.0,88.7
2010,340000,110000,1,2,0,1396.0,90.0
2019,670000,2000,1,2,0,1047.0,69.0
2014,530000,80000,1,2,1,1248.0,74.0
2015,350000,38000,2,1,1,998.0,67.05
2014,415000,46000,2,2,0,998.0,67.04
2014,700000,102000,1,2,0,1498.0,93.87
2017,375000,20000,2,1,0,999.0,67.0
2015,575000,16000,2,2,0,1197.0,85.8
2013,425000,23000,2,2,0,1197.0,80.0
2011,245000,25000,2,2,0,1196.0,86.8
2015,540000,35000,2,2,1,1497.0,113.42
2013,291000,37000,2,2,0,1197.0,78.9
2017,600000,34000,2,2,1,1197.0,83.1
2012,355000,60000,2,2,0,1497.0,113.42
2010,225000,50000,2,2,0,1197.0,78.9
2013,350000,37000,2,2,0,1399.0,98.79
2012,200000,38000,2,2,1,796.0,47.3
2017,600000,40000,1,2,0,1458.625015808777,91.51791898382203
2012,434999,57000,2,2,0,1497.0,113.42
2014,440000,62200,2,2,0,1197.0,80.0
2013,390000,77000,1,2,0,1248.0,73.9
2012,450000,30000,2,2,0,1197.0,85.8
2009,125000,60000,2,2,2,796.0,46.3
2010,85000,150000,2,2,2,796.0,46.3
2012,150000,40000,2,2,0,814.0,55.2
2014,500000,120000,1,2,0,1461.0,108.45
2011,220000,70000,2,2,2,1197.0,78.9
2017,957000,60000,1,2,0,1396.0,88.7
2018,320000,35000,2,2,0,999.0,67.0
2016,300000,15000,2,2,0,998.0,67.05
2010,270000,98000,1,2,0,1248.0,75.0
2011,170000,62000,2,2,2,1495.0,93.7
2010,270000,90000,1,2,1,1991.0,147.9
2013,140000,110000,2,2,1,1199.0,79.4
2010,170000,90000,2,2,2,1197.0,78.9
2019,834000,13000,1,2,0,1396.0,88.76
2017,450000,80000,1,2,0,1047.0,69.0
2014,575000,40000,1,2,2,1498.0,88.8
2019,900000,20000,1,2,0,1248.0,74.02
2008,149000,87540,4,2,2,796.0,35.5
2007,100000,84000,4,2,2,995.0,60.0
2011,325000,160000,1,2,2,1199.0,75.0
2012,400000,100000,1,2,1,1598.0,103.6
2017,250000,35000,2,2,1,998.0,68.05
2010,225000,60000,2,2,1,1598.0,102.5
2012,300000,70000,1,2,0,1388.0,67.0
2015,459999,60000,1,2,1,1248.0,91.72
2016,825000,35000,1,2,1,1498.0,98.59
2016,710000,71000,1,2,0,1248.0,74.0
2008,200000,90000,2,2,0,1458.625015808777,91.51791898382203
2016,425000,70000,1,2,0,1248.0,73.94
2007,45000,80000,2,2,0,796.0,37.0
2009,240000,90000,1,2,0,1248.0,73.9
2013,520000,109000,1,2,1,1461.0,108.45
2016,675000,120000,1,2,1,1248.0,74.0
2006,170000,77000,1,2,0,1458.625015808777,91.51791898382203
2012,297000,100000,3,2,2,998.0,58.2
2009,250000,110000,1,2,0,2179.0,138.1
2008,225000,120000,1,2,2,1458.625015808777,91.51791898382203
2016,380000,39000,2,2,2,998.0,67.04
2014,575000,90000,1,2,0,1598.0,103.6
2010,300000,135000,1,2,1,1248.0,75.0
2018,450000,90000,1,2,0,1047.0,69.0
2017,745000,35000,1,2,0,1248.0,74.02
2016,509999,120000,1,2,0,1120.0,71.0
2009,142000,110000,2,2,0,1197.0,78.9
2009,185000,50000,2,2,0,998.0,66.1
2012,300000,77000,1,2,0,1248.0,91.7
2007,210000,120000,2,2,1,1497.0,78.0
2008,260000,120000,2,2,1,1599.0,103.2
2013,430000,190000,1,2,1,1248.0,74.0
2013,600000,110000,1,2,1,2179.0,120.0
2010,400000,30000,2,2,0,1196.0,70.0
2012,400000,182000,1,2,1,1396.0,88.7
2017,669000,60000,1,2,0,1248.0,74.02
2019,509999,40000,2,2,0,1197.0,81.86
2016,616000,112000,1,2,0,1396.0,88.73
2013,530000,80000,1,2,1,2179.0,120.0
2010,190000,90000,1,2,1,1493.0,110.0
2015,700000,140000,1,2,1,1498.0,98.6
2012,250000,188000,1,2,1,2179.0,120.0
2014,225000,60000,2,2,1,1197.0,78.9
2017,470000,30000,2,2,0,1197.0,81.86
2019,900000,40000,1,2,0,1248.0,88.5
2013,170000,70000,1,2,0,936.0,57.6
2013,140000,100000,1,2,0,1396.0,69.0
2011,95000,44000,2,2,1,995.0,63.0
2016,280000,110000,2,2,1,1197.0,85.8
2011,129000,80000,2,2,1,814.0,55.2
2012,165000,70000,1,2,1,936.0,57.6
2016,600000,25000,2,2,0,1197.0,81.86
2012,260000,31000,2,2,0,998.0,67.1
2015,515000,120000,2,2,1,1197.0,81.83
2012,225000,60000,1,2,0,1399.0,68.0
2011,270000,60000,1,2,1,1248.0,73.9
2011,225000,110000,1,2,2,2179.0,138.03
2012,459999,70000,1,2,0,1582.0,126.32
2009,115999,110000,2,2,1,796.0,46.3
2013,475000,77300,1,2,0,1498.0,103.52
2011,165000,75000,1,2,1,1396.0,69.0
2015,550000,45000,1,2,0,1248.0,74.0
2017,861000,61260,1,2,0,1248.0,88.5
2019,1050000,26000,1,2,0,1498.0,98.96
2017,750000,43000,1,2,0,1396.0,88.73
2018,730000,4773,2,2,0,1197.0,81.8
2017,860000,31000,1,1,0,1498.0,103.52
2017,940000,57900,1,2,0,1498.0,98.6
2019,1075000,8600,1,2,0,1497.0,121.0
2016,775000,52000,1,2,0,1248.0,88.5
2013,411000,62000,2,2,0,1197.0,81.8
2016,540000,66000,1,2,0,1498.0,88.8
2016,660000,78010,1,1,0,1498.0,103.52
2018,875000,83844,1,2,0,1248.0,88.5
2015,411000,23999,2,1,0,998.0,67.04
2016,635000,52000,1,2,0,1248.0,74.0
2012,350000,145000,1,2,2,1248.0,74.0
2018,800000,70000,1,2,1,1493.0,100.0
2015,180000,25000,2,2,1,796.0,34.2
2014,490000,120000,1,2,0,1498.0,98.6
2010,180000,55000,2,2,0,998.0,67.1
2013,310000,91400,2,1,1,1198.0,76.0
2012,275000,48000,3,2,0,1495.0,93.7
2014,450000,80000,1,2,1,1248.0,73.8
2017,500000,50000,1,2,0,1198.0,77.0
2010,245000,185000,1,1,2,1493.0,110.0
2011,275000,125000,1,2,2,1598.0,103.6
2006,200000,178500,2,2,2,1497.0,78.0
2012,229999,166000,1,2,1,1461.0,63.1
2011,280000,131000,1,2,2,1598.0,103.6
2009,125000,50000,2,2,1,1061.0,67.0
2015,600000,25000,1,2,0,1248.0,74.0
2018,600000,20000,2,2,0,1199.0,88.7
2016,411000,60000,2,2,1,1198.0,86.8
2010,150000,170000,2,2,2,1196.0,73.0
2015,630000,70000,1,2,0,1248.0,88.5
2019,700000,45000,2,1,0,1197.0,81.8
2010,250000,60000,1,2,1,2498.0,112.0
2016,535000,32000,1,2,0,1248.0,73.74
2016,600000,60000,1,2,0,1493.0,100.0
2015,400000,143000,1,2,0,1498.0,99.0
2015,600000,100000,1,2,0,1248.0,74.0
2018,459999,50000,2,2,0,998.0,67.0
2018,800000,30000,1,2,0,1396.0,88.73
2017,370000,25000,3,2,0,1196.0,61.7
2013,290000,90000,1,2,0,1461.0,63.12
2018,671000,62000,1,2,0,1248.0,74.0
2012,140000,80000,1,2,2,1396.0,69.0
2011,141000,15000,2,2,2,796.0,46.3
2009,125000,70000,2,2,1,796.0,46.3
2013,150000,90000,1,2,1,1405.0,70.0
2007,125000,100000,2,2,2,1061.0,67.0
2018,600000,25000,2,2,1,1197.0,81.86
2017,700000,40000,1,2,0,1396.0,88.73
2017,700000,70000,1,2,0,1396.0,88.73
2017,740000,40000,1,2,0,1248.0,74.02
2018,1150000,35000,1,2,0,1582.0,126.2
2007,300000,155000,1,2,0,1896.0,66.0
2011,300000,110000,2,2,0,1496.0,88.73
2015,530000,110000,1,2,0,1461.0,84.8
2017,530000,80000,1,2,1,1186.0,73.97
2011,210000,50000,2,2,1,1086.0,62.1
2007,130000,90000,2,2,1,796.0,46.3
2008,148000,80000,4,2,1,1061.0,57.5
2011,270000,105000,1,2,1,1396.0,90.0
2013,375000,40000,2,2,0,1197.0,78.9
2014,725000,141000,1,2,1,2179.0,140.0
2007,180000,150000,1,2,1,1493.0,110.0
2014,425000,80000,1,2,1,1248.0,73.94
2018,900000,25000,1,2,0,1498.0,98.96
2017,570000,51000,1,2,0,2956.0,69.01
2017,290000,40000,1,2,0,1396.0,69.0
2011,229999,40000,1,2,1,1399.0,68.0
2012,300000,70000,1,2,0,1399.0,68.0
2010,220000,110000,1,2,2,1248.0,73.9
2011,409999,80000,1,2,1,1991.0,147.9
2013,355000,136000,1,2,1,1248.0,73.8
2013,695000,120000,1,2,0,1461.0,108.45
2010,320000,120000,1,2,1,1248.0,73.9
2017,710000,120000,1,2,0,1493.0,100.0
2015,550000,90000,1,2,0,1498.0,88.8
2007,215000,100750,2,2,1,1298.0,88.2
2006,110000,140000,2,2,1,1599.0,94.0
2007,170000,110000,2,2,2,1497.0,78.0
2018,850000,40000,2,2,1,1198.0,108.5
2010,350000,148000,1,2,1,1396.0,90.0
2015,250000,155000,1,2,1,1248.0,74.0
2015,433000,70000,1,2,0,1498.0,99.0
2015,300000,45000,2,2,0,814.0,55.2
2017,760000,90000,1,2,1,2523.0,62.1
2014,250000,20000,2,2,0,814.0,55.2
2013,187000,120000,2,2,1,1086.0,62.1
2015,503000,110000,1,2,0,2179.0,147.94
2013,225000,58343,2,2,0,998.0,67.05
2018,740000,38817,1,2,0,1248.0,74.0
2016,550000,56494,2,2,0,1199.0,88.7
2013,750000,79328,1,2,1,2494.0,100.6
2019,650000,5621,2,1,0,1197.0,81.8
2017,625000,25538,2,2,0,1496.0,88.73
2018,600000,69779,2,1,0,1197.0,81.8
2017,450000,56290,1,2,0,1186.0,73.97
2019,779000,7032,2,1,0,1199.0,88.76
2016,645000,11000,2,1,0,1598.0,103.5
2013,335000,90000,1,2,1,1248.0,74.0
2016,488000,80000,2,2,1,1197.0,83.14
2008,111000,110000,2,2,2,1586.0,104.68
2015,600000,70000,1,2,0,1248.0,88.5
2020,570000,5000,2,2,0,1197.0,81.8
2007,110000,75000,2,2,1,1086.0,63.0
2014,434999,50000,2,2,0,1197.0,85.8
2014,229999,70000,2,2,0,814.0,55.2
2014,490000,90000,1,2,1,1461.0,83.8
2011,300000,100000,2,2,1,1298.0,85.8
2017,350000,90000,2,2,0,1199.0,76.8
2019,580000,35000,2,2,0,1199.0,88.7
2017,385000,155000,1,2,0,1396.0,69.01
2019,434999,19500,2,2,0,1086.0,68.07
2015,495000,30000,2,2,0,1197.0,81.83
2016,575000,53000,1,2,0,1396.0,88.73
2013,200000,120000,1,2,1,1405.0,69.01
2012,140000,120000,1,2,1,1461.0,65.0
2012,300000,64000,1,2,1,1399.0,67.0
2015,350000,50000,2,2,0,1199.0,82.4
2015,250000,80000,1,2,1,1405.0,69.01
2013,280000,80000,1,2,0,1248.0,88.76
2017,600000,5000,2,2,0,1197.0,81.86
2015,700000,25000,2,2,0,1591.0,121.4
2014,560000,72000,1,2,0,1498.0,98.6
2016,565000,72000,1,2,0,1458.625015808777,91.51791898382203
2017,880000,65000,1,2,0,1461.0,108.5
2016,550000,120000,1,2,0,2523.0,62.1
2018,530000,60000,1,2,0,1186.0,73.97
2013,750000,110000,1,2,1,2179.0,140.0
2017,310000,35000,2,2,0,796.0,47.3
2014,620000,130000,1,2,0,1248.0,88.8
2013,400000,188000,1,2,1,1248.0,74.0
2008,67000,80000,1,2,1,1396.0,53.5
2015,480000,80000,1,2,0,1498.0,99.0
2008,110000,48676,2,2,0,796.0,35.0
2006,105000,60000,2,2,2,1458.625015808777,91.51791898382203
2018,475000,40000,2,2,0,1198.0,67.0
2012,275000,120000,1,2,1,1458.625015808777,91.51791898382203
2018,300000,15000,2,2,1,796.0,47.3
2007,100000,70000,2,2,0,796.0,46.3
2011,70000,80000,1,2,1,1405.0,71.0
2017,900000,60000,1,2,0,1498.0,98.59
2017,650000,120000,1,2,1,1364.0,67.04
2016,550000,70000,2,2,0,1197.0,82.0
2019,425000,15000,2,2,0,1086.0,68.0
2017,900000,65000,1,2,0,1248.0,88.5
2015,516000,90000,2,2,0,1197.0,81.83
2011,150000,70000,2,2,1,1172.0,65.0
2016,400000,30000,2,2,0,998.0,67.04
2016,800000,79500,1,2,0,2179.0,120.0
2007,165000,90000,2,2,2,1086.0,63.0
2015,440000,110000,1,2,0,1248.0,74.0
2011,390000,153000,1,2,0,1582.0,126.32
2013,475000,149000,1,2,0,1248.0,74.0
2016,515000,100000,1,2,0,1498.0,99.0
2012,175000,90000,1,2,1,1405.0,70.0
2012,380000,80000,1,2,2,1248.0,88.8
2012,405000,150000,1,2,0,1458.625015808777,91.51791898382203
2018,535000,12000,2,2,0,1197.0,81.8
2011,215000,40000,2,2,1,1197.0,78.9
2017,445000,27000,2,2,0,1197.0,81.86
2015,335000,120000,2,2,0,998.0,67.04
2015,600000,80000,1,2,0,2523.0,62.1
2014,300000,49025,2,2,0,1196.0,73.0
2015,110000,15000,2,2,0,624.0,37.5
2014,240000,90000,2,2,1,998.0,67.05
2016,300000,90000,2,2,0,1199.0,84.0
2007,50000,80000,1,2,2,1396.0,53.5
2016,925000,22000,2,2,0,1497.0,117.3
2016,640000,70000,1,2,0,1248.0,88.5
2012,350000,35000,2,2,0,1197.0,85.8
2013,385000,120000,2,2,0,1197.0,85.8
2013,409999,100000,1,2,1,1248.0,74.0
2009,210000,60000,2,2,2,1596.0,101.0
2007,300000,110000,1,2,0,2179.0,120.0
2011,170000,70000,1,2,1,1399.0,68.0
2014,650000,140000,1,2,0,1498.0,98.6
2012,145000,70000,2,2,0,796.0,46.3
2018,681000,27000,1,2,0,1498.0,88.0
2015,635000,173000,1,2,0,1498.0,98.6
2010,140000,80000,2,2,1,796.0,46.3
2016,750000,86000,1,2,2,1498.0,98.6
2015,611000,80000,1,2,1,1498.0,98.6
2007,110000,120000,2,2,2,796.0,46.3
2006,100000,100000,2,1,1,1061.0,64.0
2014,225000,120000,1,2,0,1248.0,74.0
2010,250000,190000,1,2,2,1493.0,110.0
2011,385000,120000,1,2,1,2523.0,75.0
2012,135000,70000,2,2,0,796.0,46.3
2006,65000,100000,2,2,1,796.0,46.3
2016,260000,120000,2,2,0,998.0,67.05
2014,465000,120000,1,2,1,1248.0,74.0
2007,150000,80000,2,2,2,1458.625015808777,91.51791898382203
2017,430000,20000,2,2,1,1198.0,82.0
2009,200000,81000,2,2,2,1197.0,80.0
2011,125000,90000,2,2,1,1199.0,79.4
2012,124000,40000,2,2,1,1199.0,79.4
2007,80000,80000,2,2,2,1193.0,65.3
2014,545000,35000,3,2,0,1373.0,80.9
2019,1050000,20000,1,2,0,1248.0,88.5
2015,200000,50000,2,2,0,1199.0,82.4
2014,750000,50000,1,2,0,2179.0,140.0
2016,425000,13500,2,2,0,1199.0,84.0
2016,300000,38000,2,2,0,796.0,47.3
2009,240000,70000,2,2,0,1799.0,130.0
2016,450000,55000,1,2,1,1198.0,77.0
2006,80000,150000,2,2,2,998.0,67.1
2013,500000,160000,1,2,0,2523.0,62.1
2013,295000,50000,1,2,0,1248.0,76.9
2008,100000,120000,1,2,2,1396.0,69.0
2013,700000,76460,1,2,0,1582.0,126.32
2011,180000,125000,1,2,1,1399.0,68.0
2012,225000,110000,1,2,1,1461.0,65.0
2017,310000,25000,2,2,0,814.0,55.2
2015,625000,30000,1,2,0,1498.0,98.6
2013,275000,70000,4,2,1,1086.0,68.05
2013,245000,110000,2,2,1,1086.0,68.05
2014,250000,80000,2,2,0,814.0,55.2
2014,450000,76000,1,2,0,1498.0,98.6
2007,85000,150000,1,2,1,1396.0,53.5
2016,550000,40000,2,2,0,1197.0,81.83
2015,551000,110000,1,2,0,1498.0,98.59
2019,500000,60000,2,2,0,1197.0,81.86
2018,585000,15000,2,2,0,1198.0,86.7
2013,172000,120000,2,2,0,1495.0,93.7
2012,360000,100000,1,2,1,1582.0,126.32
2017,350000,24000,1,2,1,1047.0,69.0
2018,700000,53000,1,2,0,1498.0,98.96
2011,148000,40000,2,2,2,796.0,46.3
2016,330000,47370,3,2,0,1196.0,63.0
2007,110000,120000,1,2,1,1896.0,66.0
2015,450000,100000,1,2,0,1248.0,73.94
2009,260000,80000,1,2,1,1991.0,147.9
2011,200000,91000,2,2,1,1197.0,78.9
2019,430000,20000,3,2,0,998.0,58.3
2013,550000,80000,1,2,1,2179.0,120.0
2013,245000,80000,1,2,0,1248.0,73.94
2016,320000,80000,3,2,0,1196.0,61.7
2008,120000,110000,3,2,2,1495.0,94.0
2013,615000,120000,1,2,0,1582.0,126.24
2013,600000,90000,1,1,0,1968.0,138.1
2010,300000,120000,2,2,1,1798.0,160.0
2016,400000,45217,1,2,0,1498.0,99.0
2017,1000000,60000,1,1,1,1582.0,126.2
2012,525000,70000,2,2,1,2359.0,198.25
2013,300000,133000,1,2,0,1248.0,75.0
